type	assetId	name	resourceId	rating	rare	category	teamid
badge	91	Derby County	6000181	73	1	1	91
badge	95	Leicester City	6000182	73	1	1	95
badge	97	Millwall	6000183	73	1	1	97
badge	110	Wolverhampton Wanderers	6000184	73	1	1	110
badge	191	Red Bull Salzburg	6000185	73	1	1	191
badge	242	RC Deportivo	6000186	73	1	1	242
badge	614	AC Ajaccio	6000187	73	1	1	614
badge	674	AA Gent	6000188	73	1	1	674
badge	744	Rio Ave	6000189	73	1	1	744
badge	1844	Livorno	6000190	73	1	1	1844
badge	1880	Guadalajara	6000191	73	1	1	1880
badge	1882	Toluca	6000192	73	1	1	1882
badge	1892	Paços de Ferreira	6000193	73	1	1	1892
badge	1903	FC Utrecht	6000194	73	1	1	1903
badge	1913	SC Heerenveen	6000195	73	1	1	1913
badge	2007	Lokeren	6000196	73	1	1	2007
badge	15005	SV Zulte-Waregem	6000197	73	1	1	15005
badge	15029	Universidad de Chile	6000198	73	1	1	15029
badge	110147	Pachuca	6000199	73	1	1	110147
badge	110395	Lanús	6000200	73	1	1	110395
badge	110781	León	6000201	73	1	1	110781
badge	110929	Kaizer Chiefs	6000202	73	1	1	110929
badge	111043	Ponte Preta	6000203	73	1	1	111043
badge	111139	Montreal Impact	6000204	73	1	1	111139
badge	111678	Tijuana	6000205	73	1	1	111678
badge	111974	Sassuolo	6000206	73	1	1	111974
badge	33	TSV 1860 München	6000207	72	1	1	33
badge	62	En Avant Guingamp	6000208	72	1	1	62
badge	88	Birmingham City	6000209	72	1	1	88
badge	162	Energie Cottbus	6000210	72	1	1	162
badge	165	SpVgg Greuther Fürth	6000211	72	1	1	165
badge	256	Austria Wien	6000212	72	1	1	256
badge	298	Rosenborg BK	6000213	72	1	1	298
badge	378	Stade Brestois	6000214	72	1	1	378
badge	417	Molde FK	6000215	72	1	1	417
badge	459	Real Sporting de Gijón	6000216	72	1	1	459
badge	472	UD Las Palmas	6000217	72	1	1	472
badge	689	New York Red Bulls	6000218	72	1	1	689
badge	696	Sporting KC	6000219	72	1	1	696
badge	697	Los Angeles Galaxy	6000220	72	1	1	697
badge	982	FC Seoul	6000221	72	1	1	982
badge	1831	1. FC Union Berlin	6000222	72	1	1	1831
badge	1871	Legia Warszawa	6000223	72	1	1	1871
badge	1881	U.N.A.M.	6000224	72	0	1	1881
badge	1891	Nacional	6000225	72	0	1	1891
badge	1893	Marítimo	6000226	72	0	1	1893
badge	1901	Académica	6000227	72	0	1	1901
badge	1926	Blackpool	6000228	72	0	1	1926
badge	10020	Estoril	6000229	72	0	1	10020
badge	101102	Deportivo Cali	6000230	72	0	1	101102
badge	101104	Independiente Santa Fe	6000231	72	0	1	101104
badge	101114	Atlas	6000232	72	0	1	101114
badge	101116	Atlante	6000233	72	0	1	101116
badge	110062	Girona FC	6000234	72	0	1	110062
badge	110109	Terek Grozny	6000235	72	0	1	110109
badge	110152	Puebla	6000236	72	0	1	110152
badge	110231	FC Rostov	6000237	72	0	1	110231
badge	110329	FC St. Pauli	6000238	72	0	1	110329
badge	110394	Arsenal de Sarandi	6000239	72	0	1	110394
badge	111239	FC Ingolstadt 04	6000240	72	0	1	111239
badge	111674	Al Shabab (Riyadh)	6000241	72	0	1	111674
badge	111715	Club Atlético Tigre	6000242	72	0	1	111715
badge	111722	Deportes Tolima	6000243	72	0	1	111722
badge	112387	Al Ahli (Jeddah)	6000244	72	0	1	112387
badge	57	AJ Auxerre	6000245	71	0	1	57
badge	94	Ipswich Town	6000246	71	0	1	94
badge	160	VfL Bochum	6000247	71	0	1	160
badge	190	Brescia	6000248	71	0	1	190
badge	294	ES Troyes AC	6000249	71	0	1	294
badge	320	Malmö FF	6000250	71	0	1	320
badge	322	Grasshopper Club Zürich	6000251	71	0	1	322
badge	432	Helsingborgs IF	6000252	71	0	1	432
badge	571	RC Recreativo	6000253	71	0	1	571
badge	650	ADO Den Haag	6000254	71	0	1	650
badge	665	Vitória Setúbal	6000255	71	0	1	665
badge	693	Chicago Fire	6000256	71	0	1	693
badge	695	FC Dallas	6000257	71	0	1	695
badge	700	IF Elfsborg	6000258	71	0	1	700
badge	873	Lech Poznań	6000259	71	0	1	873
badge	900	BSC Young Boys	6000260	71	0	1	900
badge	922	Strømsgodset Toppfotball	6000261	71	0	1	922
badge	983	Suwon Samsung Bluewings	6000262	71	0	1	983
badge	1477	Jeonbuk Hyundai Motors	6000263	71	0	1	1477
badge	1807	Sheffield Wednesday	6000264	71	0	1	1807
badge	1823	AS Nancy	6000265	71	0	1	1823
badge	1887	Vitória Guimarães	6000266	71	0	1	1887
badge	1902	Roda JC Kerkrade	6000267	71	0	1	1902
badge	1915	FC Groningen	6000268	71	0	1	1915
badge	1939	Huddersfield Town	6000269	71	0	1	1939
badge	2023	SD Ponferradina	6000270	71	0	1	2023
badge	100634	Heracles Almelo	6000271	71	0	1	100634
badge	100764	Krylya Sovetov Samara	6000272	71	0	1	100764
badge	100831	AD Alcorcón	6000273	71	0	1	100831
badge	100879	Hércules CF	6000274	71	0	1	100879
badge	101101	Junior Barranquilla	6000275	71	0	1	101101
badge	110150	Querétaro	6000276	71	0	1	110150
badge	110580	Rosario Central	6000277	71	0	1	110580
badge	110741	Spezia	6000278	71	0	1	110741
badge	110912	Padova	6000279	71	0	1	110912
badge	110915	Cesena	6000280	71	0	1	110915
badge	110975	Universidad Católica	6000281	71	0	1	110975
badge	111022	Belgrano de Córdoba	6000282	71	0	1	111022
badge	111065	Real Salt Lake	6000283	71	0	1	111065
badge	111706	Godoy Cruz	6000284	71	0	1	111706
badge	111717	All Boys	6000285	71	0	1	111717
badge	111928	San Jose Earthquakes	6000286	71	0	1	111928
badge	112139	Al Nassr (Riyadh)	6000287	71	0	1	112139
badge	112513	Arouca	6000288	71	0	1	112513
badge	112679	Chiapas FC	6000289	71	0	1	112679
badge	64	Racing Club de Lens	6000290	70	0	1	64
badge	142	Doncaster Rovers	6000291	70	0	1	142
badge	203	Reggina	6000292	70	0	1	203
badge	209	Sturm Graz	6000293	70	0	1	209
badge	210	SM Caen	6000294	70	0	1	210
badge	254	Rapid Wien	6000295	70	0	1	254
badge	418	Tromsø IL	6000296	70	0	1	418
badge	433	AIK	6000297	70	0	1	433
badge	503	Dynamo Dresden	6000298	70	0	1	503
badge	570	Ternana	6000299	70	0	1	570
badge	694	Colorado Rapids	6000300	70	0	1	694
badge	698	Houston Dynamo	6000301	70	0	1	698
badge	711	BK Häcken	6000302	70	0	1	711
badge	920	Vålerenga Fotball	6000303	70	0	1	920
badge	1473	Ulsan Hyundai FC	6000304	70	0	1	1473
badge	1474	Pohang Steelers	6000305	70	0	1	1474
badge	1744	Modena	6000306	70	0	1	1744
badge	1747	Mons	6000307	70	0	1	1747
badge	1788	FC Nordsjælland	6000308	70	0	1	1788
badge	1796	Burnley	6000309	70	0	1	1796
badge	1888	Gil Vicente	6000310	70	0	1	1888
badge	1889	Belenenses	6000311	70	0	1	1889
badge	1904	NAC Breda	6000312	70	0	1	1904
badge	1910	NEC	6000313	70	0	1	1910
badge	1914	PEC Zwolle	6000314	70	0	1	1914
badge	1943	Bournemouth	6000315	70	0	1	1943
badge	10030	SC Paderborn 07	6000316	70	0	1	10030
badge	100081	KV Kortrijk	6000317	70	0	1	100081
badge	100087	OH Leuven	6000318	70	0	1	100087
badge	101112	Vancouver Whitecaps	6000319	70	0	1	101112
badge	110145	Tiburones Rojos de Veracruz	6000320	70	0	1	110145
badge	110234	Amkar Perm	6000321	70	0	1	110234
badge	110392	Atlético de Rafaela	6000322	70	0	1	110392
badge	110398	Olimpo Bahía Blanca	6000323	70	0	1	110398
badge	110596	FSV Frankfurt	6000324	70	0	1	110596
badge	110724	KV Mechelen	6000325	70	0	1	110724
badge	110913	Waasland-Beveren	6000326	70	0	1	110913
badge	110977	Unión Española	6000327	70	0	1	110977
badge	110980	Colo Colo	6000328	70	0	1	110980
badge	111019	Argentinos Juniors	6000329	70	0	1	111019
badge	111140	Portland Timbers	6000330	70	0	1	111140
badge	111540	Olhanense	6000331	70	0	1	111540
badge	112116	CD O'Higgins	6000332	70	0	1	112116
badge	112134	Philadelphia Union	6000333	70	0	1	112134
badge	112217	FC Volga Nizhniy Novgorod	6000334	70	0	1	112217
badge	112225	Novara	6000335	70	0	1	112225
badge	89	Charlton Athletic	6000336	69	0	1	89
badge	239	Lierse	6000337	69	0	1	239
badge	271	Aarhus GF	6000338	69	0	1	271
badge	300	Viking FK	6000339	69	0	1	300
badge	319	IFK Göteborg	6000340	69	0	1	319
badge	506	Erzgebirge Aue	6000341	69	0	1	506
badge	607	Al Ittihad (Jeddah)	6000342	69	0	1	607
badge	670	Charleroi	6000343	69	0	1	670
badge	687	Columbus Crew	6000344	69	0	1	687
badge	688	D.C. United	6000345	69	0	1	688
badge	691	New England Revolution	6000346	69	0	1	691
badge	820	Aalborg BK	6000347	69	0	1	820
badge	894	FC Zürich	6000348	69	0	1	894
badge	981	Seongnam Ilhwa Chunma	6000349	69	0	1	981
badge	1478	Jeju United FC	6000350	69	0	1	1478
badge	1746	Empoli	6000351	69	0	1	1746
badge	1750	Cercle Brugge	6000352	69	0	1	1750
badge	1755	Aalesunds FK	6000353	69	0	1	1755
badge	1832	Karlsruher SC	6000354	69	0	1	1832
badge	1855	Real Murcia CF	6000355	69	0	1	1855
badge	1905	RKC Waalwijk	6000356	69	0	1	1905
badge	1919	Bristol City	6000357	69	0	1	1919
badge	1932	Barnsley	6000358	69	0	1	1932
badge	15021	CE Sabadell FC	6000359	69	0	1	15021
badge	101084	Gimnasia y Esgrima La Plata	6000360	69	0	1	101084
badge	110093	Independiente	6000361	69	0	1	110093
badge	110178	SV Sandhausen	6000362	69	0	1	110178
badge	110233	Tom Tomsk	6000363	69	0	1	110233
badge	110704	FC Barcelona B	6000364	69	0	1	110704
badge	110710	Real Madrid Castilla	6000365	69	0	1	110710
badge	110770	FC Sion	6000366	69	0	1	110770
badge	110979	CD Cobreloa	6000367	69	0	1	110979
badge	111092	Śląsk Wrocław	6000368	69	0	1	111092
badge	111264	FC Ural	6000369	69	0	1	111264
badge	111327	CD Huachipato	6000370	69	0	1	111327
badge	111651	Toronto FC	6000371	69	0	1	111651
badge	111723	Deportivo Pasto	6000372	69	0	1	111723
badge	112124	Juve Stabia	6000373	69	0	1	112124
badge	112237	Varese	6000374	69	0	1	112237
badge	112390	Al Fateh (Al Ahsa)	6000375	69	0	1	112390
badge	112531	Deportes Iquique	6000376	69	0	1	112531
badge	112578	Itagüí	6000377	69	0	1	112578
badge	68	FC Metz	6000378	64	1	1	68
badge	77	Aberdeen	6000379	64	1	1	77
badge	83	Motherwell	6000380	64	1	1	83
badge	159	Arminia Bielefeld	6000381	64	1	1	159
badge	260	CD Tenerife	6000382	64	1	1	260
badge	269	Brøndby IF	6000383	64	1	1	269
badge	272	Odense Boldklub	6000384	64	1	1	272
badge	420	Górnik Zabrze	6000385	64	1	1	420
badge	463	Deportivo Alavés	6000386	64	1	1	463
badge	467	SD Eibar	6000387	64	1	1	467
badge	477	CD Numancia	6000388	64	1	1	477
badge	550	VfR Aalen	6000389	64	1	1	550
badge	620	Inverness Caledonian Thistle	6000390	64	1	1	620
badge	647	SC Cambuur	6000391	64	1	1	647
badge	897	FC Luzern	6000392	64	1	1	897
badge	919	SK Brann	6000393	64	1	1	919
badge	1530	Angers SCO	6000394	64	1	1	1530
badge	1786	Randers FC	6000395	64	1	1	1786
badge	1798	Milton Keynes Dons	6000396	64	1	1	1798
badge	1800	Coventry City	6000397	64	1	1	1800
badge	1801	Preston North End	6000398	64	1	1	1801
badge	1867	Córdoba CF	6000399	64	1	1	1867
badge	1873	Wisła Kraków	6000400	64	1	1	1873
badge	1938	Peterborough United	6000401	64	1	1	1938
badge	100804	St. Johnstone	6000402	64	1	1	100804
badge	101105	Millonarios FC	6000403	64	1	1	101105
badge	110069	CD Mirandés	6000404	64	1	1	110069
badge	110554	Quilmes Atlético Club	6000405	64	1	1	110554
badge	110569	Dijon Football	6000406	64	1	1	110569
badge	110734	Crotone	6000407	64	1	1	110734
badge	110745	Jagiellonia Białystok	6000408	64	1	1	110745
badge	110749	Zagłębie Lubin	6000409	64	1	1	110749
badge	110765	Incheon United FC	6000410	64	1	1	110765
badge	110831	CD Lugo	6000411	64	1	1	110831
badge	110976	Santiago Wanderers	6000412	64	1	1	110976
badge	111070	Chivas USA	6000413	64	1	1	111070
badge	111721	Cúcuta Deportivo	6000414	64	1	1	111721
badge	112096	Al Ettifaq (Dammam)	6000415	64	1	1	112096
badge	112487	Latina	6000416	64	1	1	112487
badge	112526	Envigado FC	6000417	64	1	1	112526
badge	112533	Deportes Antofagasta	6000418	64	1	1	112533
badge	82	Kilmarnock	6000419	64	1	1	82
badge	181	Dundee United	6000420	64	1	1	181
badge	299	Lillestrøm SK	6000421	64	1	1	299
badge	346	Yeovil Town	6000422	64	1	1	346
badge	631	Ross County	6000423	64	1	1	631
badge	710	Djurgårdens IF	6000424	64	1	1	710
badge	780	SV Ried	6000425	64	1	1	780
badge	874	Ruch Chorzów	6000426	64	1	1	874
badge	1439	Kalmar FF	6000427	64	1	1	1439
badge	1445	Esbjerg fB	6000428	64	1	1	1445
badge	1476	Busan I'Park	6000429	64	1	1	1476
badge	1516	FC Midtjylland	6000430	64	1	1	1516
badge	1715	FC Thun	6000431	64	1	1	1715
badge	1738	Le Havre AC	6000432	64	1	1	1738
badge	1794	Sheffield United	6000433	64	1	1	1794
badge	1797	Rotherham United	6000434	64	1	1	1797
badge	1804	Bradford City	6000435	64	1	1	1804
badge	1813	Chamois Niortais FC	6000436	64	1	1	1813
badge	1820	FC Istres	6000437	64	1	1	1820
badge	1848	Bari	6000438	64	1	1	1848
badge	1924	Chesterfield	6000439	64	1	1	1924
badge	1925	Brentford	6000440	64	1	1	1925
badge	1935	Colchester United	6000441	64	1	1	1935
badge	1937	Notts County	6000442	64	1	1	1937
badge	1958	Leyton Orient	6000443	64	1	1	1958
badge	2038	Avellino	6000444	64	1	1	2038
badge	100632	Go Ahead Eagles	6000445	64	1	1	100632
badge	101103	Independiente Medellín	6000446	64	1	1	101103
badge	110326	Tours FC	6000447	64	1	1	110326
badge	111083	Korona Kielce	6000448	64	0	1	111083
badge	111086	Piast Gliwice	6000449	64	0	1	111086
badge	111091	Lechia Gdańsk	6000450	64	0	1	111091
badge	111395	Brisbane Roar	6000451	64	0	1	111395
badge	111396	Central Coast Mariners	6000452	64	0	1	111396
badge	111588	GyeongNam FC	6000453	64	0	1	111588
badge	111989	AC Arles-Avignon	6000454	64	0	1	111989
badge	111993	Cittadella	6000455	64	0	1	111993
badge	112020	Virtus Lanciano	6000456	64	0	1	112020
badge	112110	Rangers de Talca	6000457	64	0	1	112110
badge	112224	Melbourne Heart	6000458	64	0	1	112224
badge	112427	Western Sydney Wanderers	6000459	64	0	1	112427
badge	112528	Atlético Huila	6000460	64	0	1	112528
badge	112584	Everton de Viña del Mar	6000461	64	0	1	112584
badge	112585	Ñublense	6000462	64	0	1	112585
badge	81	Hibernian	6000463	64	0	1	81
badge	212	LB Châteauroux	6000464	64	0	1	212
badge	224	Nîmes Olympique	6000465	64	0	1	224
badge	278	AEK Athens	6000466	64	0	1	278
badge	361	Stevenage	6000467	64	0	1	361
badge	471	Real Jaén CF	6000468	64	0	1	471
badge	682	KV Oostende	6000469	64	0	1	682
badge	702	IFK Norrköping	6000470	64	0	1	702
badge	1456	Odds Ballklubb	6000471	64	0	1	1456
badge	1475	Chunnam Dragons	6000472	64	0	1	1475
badge	1524	IK Start	6000473	64	0	1	1524
badge	1754	Partick Thistle	6000474	64	0	1	1754
badge	1802	Gillingham	6000475	64	0	1	1802
badge	1812	US Créteil-Lusitanos	6000476	64	0	1	1812
badge	1814	Stade Lavallois	6000477	64	0	1	1814
badge	1815	Clermont Foot	6000478	64	0	1	1815
badge	1841	Hønefoss BK	6000479	64	0	1	1841
badge	1934	Swindon Town	6000480	64	0	1	1934
badge	15048	Tranmere Rovers	6000481	64	0	1	15048
badge	100805	St. Mirren	6000482	64	0	1	100805
badge	101097	Audax Italiano	6000483	64	0	1	101097
badge	110746	Pogoń Szczecin	6000484	64	0	1	110746
badge	110890	Crawley Town	6000485	64	0	1	110890
badge	110978	Cobresal	6000486	64	0	1	110978
badge	111328	CSD Palestino	6000487	64	0	1	111328
badge	111393	Adelaide United	6000488	64	0	1	111393
badge	111398	Newcastle Jets	6000489	64	0	1	111398
badge	111399	Perth Glory	6000490	64	0	1	111399
badge	111400	Sydney FC	6000491	64	0	1	111400
badge	111835	Åtvidabergs FF	6000492	64	0	1	111835
badge	112409	Carpi	6000493	64	0	1	112409
badge	112512	Zawisza Bydgoszcz	6000494	64	0	1	112512
badge	112535	Unión La Calera	6000495	64	0	1	112535
badge	86	Rangers	6000496	64	0	1	86
badge	121	Crewe Alexandra	6000497	64	0	1	121
badge	301	Widzew Łódź	6000498	64	0	1	301
badge	434	FC Aarau	6000499	64	0	1	434
badge	898	FC St. Gallen	6000500	64	0	1	898
badge	980	Daejeon Citizen	6000501	64	0	1	980
badge	1463	FK Haugesund	6000502	64	0	1	1463
badge	1790	Portsmouth	6000503	64	0	1	1790
badge	1803	Walsall	6000504	64	0	1	1803
badge	1862	FC Lausanne-Sport	6000505	64	0	1	1862
badge	1920	Oldham Athletic	6000506	64	0	1	1920
badge	1928	Port Vale	6000507	64	0	1	1928
badge	1936	Cheltenham Town	6000508	64	0	1	1936
badge	1945	Bury	6000509	64	0	1	1945
badge	1949	Scunthorpe United	6000510	64	0	1	1949
badge	2045	Wacker Innsbruck	6000511	64	0	1	2045
badge	2056	Daegu FC	6000512	64	0	1	2056
badge	110747	Cracovia	6000513	64	0	1	110747
badge	111087	Podbeskidzie Bielsko-Biała	6000514	64	0	1	111087
badge	111277	Gefle IF	6000515	64	0	1	111277
badge	111397	Melbourne Victory	6000516	64	0	1	111397
badge	111705	IF Brommapojkarna	6000517	64	0	1	111705
badge	111766	Wellington Phoenix	6000518	64	0	1	111766
badge	111822	Wolfsberger AC	6000519	64	0	1	111822
badge	112115	Gangwon FC	6000520	64	0	1	112115
badge	112199	Sarpsborg 08 FF	6000521	64	0	1	112199
badge	112534	Universidad de Concepción	6000522	64	0	1	112534
badge	80	Heart of Midlothian	6000523	64	0	1	80
badge	127	Shrewsbury Town	6000524	64	0	1	127
badge	306	Shamrock Rovers	6000525	64	0	1	306
badge	1443	Viborg FF	6000526	64	0	1	1443
badge	1447	SønderjyskE	6000527	64	0	1	1447
badge	1480	Carlisle United	6000528	64	0	1	1480
badge	1870	Östers IF	6000529	64	0	1	1870
badge	1929	Plymouth Argyle	6000530	64	0	1	1929
badge	1930	Northampton Town	6000531	64	0	1	1930
badge	1951	Oxford United	6000532	64	0	1	1951
badge	1954	Southend United	6000533	64	0	1	1954
badge	15015	Burton Albion	6000534	64	0	1	15015
badge	101106	Once Caldas	6000535	64	0	1	101106
badge	111373	SC Wiener Neustadt	6000536	64	0	1	111373
badge	111821	Admira Wacker	6000537	64	0	1	111821
badge	112072	Mjällby AIF	6000538	64	0	1	112072
badge	112260	Fleetwood Town	6000539	64	0	1	112260
badge	112267	Syrianska FC	6000540	64	0	1	112267
badge	112374	Sandnes Ulf	6000541	64	0	1	112374
badge	112389	Al Faisaly (Harmah)	6000542	64	0	1	112389
badge	112393	Al Taawoun (Buraidah)	6000543	64	0	1	112393
badge	112395	Najran SC	6000544	64	0	1	112395
badge	112407	Al Shoulla (Al Kharj)	6000545	64	0	1	112407
badge	143	Exeter City	6000546	63	0	1	143
badge	321	Halmstads BK	6000547	63	0	1	321
badge	563	Sligo Rovers	6000548	63	0	1	563
badge	1933	Wycombe Wanderers	6000549	63	0	1	1933
badge	1941	Hartlepool United	6000550	63	0	1	1941
badge	1946	Torquay United	6000551	63	0	1	1946
badge	1955	Rochdale	6000552	63	0	1	1955
badge	1962	Bristol Rovers	6000553	63	0	1	1962
badge	112259	AFC Wimbledon	6000554	63	0	1	112259
badge	112410	Trapani	6000555	63	0	1	112410
badge	112549	CA Bastia	6000556	63	0	1	112549
badge	112579	Alianza Petrolera	6000557	63	0	1	112579
badge	357	Morecambe	6000558	62	0	1	357
badge	373	Dagenham & Redbridge	6000559	62	0	1	373
badge	423	St. Patrick's Athletic	6000560	62	0	1	423
badge	1465	Sogndal Fotball	6000561	62	0	1	1465
badge	1940	Mansfield Town	6000562	62	0	1	1940
badge	1948	York City	6000563	62	0	1	1948
badge	110313	Accrington Stanley	6000564	62	0	1	110313
badge	112022	SV Grödig	6000565	62	0	1	112022
badge	112254	Newport County	6000566	62	0	1	112254
badge	112392	Al Raed (Buraidah)	6000567	62	0	1	112392
badge	112424	FC Vestsjælland	6000568	62	0	1	112424
badge	112527	Patriotas Boyacá	6000569	62	0	1	112527
badge	445	Derry City	6000570	61	0	1	445
badge	837	Dundalk FC	6000571	61	0	1	837
badge	111285	Limerick FC	6000572	61	0	1	111285
badge	422	Cork City	6000573	60	0	1	422
badge	834	Shelbourne	6000574	60	0	1	834
badge	1572	Drogheda United	6000575	60	0	1	1572
badge	112019	Boyacá Chicó	6000576	60	0	1	112019
badge	305	Bohemian FC	6000577	59	0	1	305
badge	112525	Deportes Quindío	6000578	59	0	1	112525
badge	112676	Al Nahdha (Dammam)	6000579	59	0	1	112676
badge	838	Bray Wanderers	6000580	58	0	1	838
badge	112523	La Equidad	6000581	58	0	1	112523
badge	112675	Al Orubah (Skaka)	6000582	58	0	1	112675
badge	111132	U.C.D.	6000583	57	0	1	111132
badge	7200	ICE BREAKER HOME	6000584	99	0	1	7200
badge	7201	ICE BREAKER AWAY	6000585	99	0	1	7201
badge	112658	FUT LEGENDS	6000586	99	0	1	112658
